phase	phaseDuration.ms	peakForce.mN	minimumForce.mN	forceChange.mN	meanForce.mN	sdForce.mN	meanForceRate.mNps	peakForceRate.mNps	peakPosition.mm	positionChange.mm	meanPosition.mm	sdPosition.mm	meanVelocity.mmps	peakVelocity.mmps	heldForce.mN	heldPosition.mm	condition	targetForce.mN	targetRampTime.ms	positionLimit.mm	sourceFile	PID	UpperThreshold	LowerThreshold	outliers
hold	204	1210.4509256653953	1034.0667955830158	176.38413008237944	1125.7558706110965	58.02995723208951	-860.419397226411	-3759.511090338492	7.020442217040143	0.30558984294436975	6.988031577909184	6.988031577909184	1.5148313230670207	15.038939997605638	1116.171018178958	6.9736358887970855	film	1200	100	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_1200.0_540_5.ddf	P04	1320	1080	exclude
hold	204	1210.4513573837012	1033.589554337609	176.8618030460923	1115.624367653893	57.31020767371359	-860.976617421934	-3817.1843733457536	7.020501625373644	0.2650119932201953	6.9958159738794174	6.9958159738794174	1.31534616149033	15.087518439733216	1106.1108730994183	7.064642461221564	film	1200	100	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_1200.0_600_5.ddf	P04	1320	1080	exclude
hold	192.5	1210.4894096256485	1203.3276272592211	7.161782366427133	1206.6134217187905	0.7958093937660992	-34.51698206912238	-2771.367359938722	6.730541089986149	0.3876881820316118	6.607729632371307	6.607729632371307	2.036610905647826	10.75544551683727	1196.8587113522758	6.113923048302998	film	1200	100	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_1200.0_610_5.ddf	P04	1320	1080	include
hold	208	272.26307963038363	212.14360555489492	60.11947407548871	259.368991300555	8.135806912841055	214.6789141346104	9369.671257660684	3.934913093958054	0.96809486216742	3.77727116604093	3.77727116604093	4.708856013988245	49.16360495566874	249.12464836181857	2.95826927314167	film	250	28.299999999999955	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_250.0_160_5.ddf	P04	275	225	exclude
hold	195.5	270.8474035335362	259.75071682190173	11.096686711634447	260.97562613736955	0.9790790690308728	-51.60341679235808	-2730.7721432065364	3.4836048304178813	0.37983370589518595	3.380404547423093	3.380404547423093	1.9772543238171805	15.416283145962772	250.5969243733055	2.400369109702583	film	250	28.299999999999955	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_250.0_190_5.ddf	P04	275	225	include
hold	208	272.4161483322203	213.9085660338012	58.507582298419095	259.4530976690633	8.042382987992559	211.6304030293339	8848.737327021752	3.992122190492911	1.08578428587071	3.805102920145836	3.805102920145836	5.291237798559834	55.11283715217452	249.2303808683934	3.199508801683101	film	250	28.299999999999955	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_250.0_450_5.ddf	P04	275	225	exclude
hold	207	273.4975618482834	224.57349371950264	48.92406812878076	259.9499768303978	6.323245448882462	158.63706537683552	7674.569840673371	3.786243708325108	1.0204890987884894	3.616624882224982	3.616624882224982	5.02115357006193	57.41474161911331	250.05205607303975	3.5344473749369127	film	250	28.299999999999955	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_250.0_480_5.ddf	P04	275	225	exclude
hold	207.5	270.09588095324176	219.67066995086384	50.42521100237792	259.55114723118436	6.88618442396502	172.14035909164906	8328.126504370914	3.946711939575834	0.8987381300507282	3.7770623379102672	3.7770623379102672	4.387322372549744	42.82310204809203	249.3577821836354	3.187655807214027	film	250	28.299999999999955	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_250.0_690_5.ddf	P04	275	225	exclude
hold	206	268.44097343381515	235.74887353989996	32.692099893915184	260.1500427685	4.201888917742021	108.60512010102484	5144.104760313838	3.962469761433968	0.989705010084065	3.804022605215781	3.804022605215781	4.9015890430373625	45.13779160947173	250.27420658625823	3.8265653967374544	film	250	28.299999999999955	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_250.0_800_5.ddf	P04	275	225	include
hold	195.5	416.7065113803222	410.0219589869043	6.684552393417903	410.6169044405012	0.7030417003227963	-31.306185919288744	-1439.7299628603832	4.1864109546982204	0.34207906995131987	4.104733729844569	4.104733729844569	1.7887030576803915	17.013458708073692	400.2676361652567	3.0618319252756385	film	400	33.33000000000004	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_400.0_240_5.ddf	P04	440.00000000000006	360	include
hold	195.5	416.5977732456912	409.904138029404	6.693635216287191	410.4906716865411	0.6982065998912469	-31.618175880580843	-1475.6640076706162	4.274095088418935	0.28791171312734765	4.214935792312864	4.214935792312864	1.510199413522443	16.174743846102402	400.0133547917677	3.023811917005573	film	400	33.33000000000004	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_400.0_250_5.ddf	P04	440.00000000000006	360	include
hold	196	421.2697548617502	409.1822972461069	12.087457615643244	409.9921022503456	1.306037046725458	-61.6556629125795	-2484.476268590015	4.895317981750393	0.5998811482277935	4.758537290394352	4.758537290394352	3.1288540453524076	29.87734336790915	399.7407428642626	4.026934052321062	film	400	33.33000000000004	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_400.0_380_5.ddf	P04	440.00000000000006	360	include
hold	213.5	421.31091707502503	263.77002906244127	157.54088801258376	404.2125871695413	25.82836422166773	680.1368585348544	15205.038694166888	4.836561462475331	1.6280230593660874	4.544785916606279	4.544785916606279	7.683270512401934	66.61019451581308	393.9761819097837	3.767780691133626	film	400	33.33000000000004	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_400.0_430_5.ddf	P04	440.00000000000006	360	exclude
hold	213.5	423.3308354610737	275.63072577971525	147.70010968135847	404.5018525806065	25.057413404808912	594.490065493818	15570.163919576316	4.619721279319785	1.3401621405456678	4.4023340827451864	4.4023340827451864	6.345379146624005	66.84466416141089	394.3365389565051	3.898560771877633	film	400	33.33000000000004	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_400.0_580_5.ddf	P04	440.00000000000006	360	exclude
hold	213	423.5788767763324	276.7967729656207	146.7821038107117	404.6720149309896	24.196397670817376	611.1139126565915	15524.801845950264	4.731549704960701	1.3099837734704716	4.539837828574939	4.539837828574939	6.214904260929633	68.38509484520384	394.4213948602434	3.859755946243249	film	400	33.33000000000004	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_400.0_750_5.ddf	P04	440.00000000000006	360	exclude
hold	194	614.8535009092549	606.6882839251384	8.165216984116455	607.6311638429962	1.0413850293796705	-38.6036675904974	-1315.3078024702154	6.410359799856976	0.920536304395724	6.1648534696974355	6.1648534696974355	4.8038234176811745	27.614700686529048	597.5226686520509	5.557825784393351	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_100_5.ddf	P04	660	540	include
hold	194	614.7906990400891	607.334499614043	7.456199426046055	607.8435602582317	0.8764254912832569	-35.709616866596406	-1379.5858430989938	6.115261895203778	0.4829668015773167	5.963484280048571	5.963484280048571	2.525391305132958	16.443614542087204	597.6193664216926	5.077797156084869	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_110_5.ddf	P04	660	540	include
hold	193.5	613.5511664910489	606.678865800271	6.872300690777934	607.5709909250448	1.2326360777870384	-30.955821367687225	-1343.3769371174549	6.455181238139851	0.7823572682502968	6.279092418616595	6.279092418616595	4.139336280739848	41.34794042646739	597.4927648191089	5.6976877343402546	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_130_5.ddf	P04	660	540	include
hold	228	614.9734529697896	287.7836231697758	327.1898298000138	584.6514412051795	71.43660010467138	1395.2496340015814	14700.766934297237	5.950518692907227	1.925959653004237	5.576482437255743	5.576482437255743	8.498727293492296	54.14180564046944	574.3700842351651	4.560950140624434	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_150_5.ddf	P04	660	540	exclude
hold	194.5	615.6315991549288	608.5792337311118	7.052365423817037	609.2087682917233	0.8898286057155778	-31.622043206433748	-1331.2328846848231	5.2326029827924545	0.44464256291971704	5.100938483798765	5.100938483798765	2.325965228415132	17.841313242467294	599.0044565776072	4.197021913783006	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_170_5.ddf	P04	660	540	include
hold	194	614.8305156145808	607.2206511296373	7.6098644849435	607.8567521409811	0.9020940996043296	-35.06399284774512	-1389.2461128839386	6.0895754444146375	0.47486637284023026	5.949145091984056	5.949145091984056	2.485234593089973	17.023511031538874	597.6699912912181	5.204655302880085	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_180_5.ddf	P04	660	540	include
hold	227	615.2061041364949	282.4176409991024	332.7884631373925	585.6857190799494	68.93690021201972	1431.8719996591965	14447.370431853187	6.1049821510783335	2.198229505208515	5.712851507001355	5.712851507001355	9.716658599983148	63.66236411956372	575.3363530264191	4.61005430995071	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_20_5.ddf	P04	660	540	exclude
hold	194.5	613.305996569085	607.6274697869976	5.678526782087374	608.1840948372072	0.7555368010952721	-25.56676207619801	-1455.5771208142687	5.836615722873329	0.4110555823827778	5.713586026151872	5.713586026151872	2.1483171073391767	15.73250709672358	597.793658360775	4.3877268007028905	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_200_5.ddf	P04	660	540	include
hold	194.5	614.6051410030744	607.1341755600033	7.470965443071123	607.9745315851184	0.9921188614430548	-34.22603970533869	-1360.730678207574	6.218561069159654	0.8637253891786889	5.899629554772533	5.899629554772533	4.482196742223898	20.605951109942566	597.6577333041342	4.8059357133402045	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_220_5.ddf	P04	660	540	include
hold	194.5	614.2988594029719	606.9361291818263	7.362730221145512	607.7254851921371	0.9483570100385702	-34.58625544079694	-1463.309748345864	6.247048112798595	0.6980226585392177	6.083945720354965	6.083945720354965	3.6409781925453553	23.936178014253073	597.308126884756	4.949481999897943	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_230_5.ddf	P04	660	540	include
hold	194.5	613.2522711335763	607.52782943586806	5.724441697708244	608.0179495405998	0.746973037338463	-25.879035532023245	-1450.266294089488	5.9630800039999565	0.4031270174247341	5.849296932630623	5.849296932630623	2.1075444179705944	15.688288159063646	597.6062024935001	4.545719273415477	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_260_5.ddf	P04	660	540	include
hold	194.5	613.0292704493977	607.3196047110233	5.709665738374383	607.8888999364319	0.7471418710608682	-24.365426158737463	-1456.415498686738	5.98712435613653	0.3394118954381753	5.8894914818555355	5.8894914818555355	1.778533932404568	14.804442761430892	597.4696100762932	4.560092590363817	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_270_5.ddf	P04	660	540	include
hold	194.5	614.5098027898359	609.4638211865191	5.045981603316818	609.9583511028334	0.6685194374543414	-22.24207221506381	-1463.5155278876937	4.641087191982773	0.3648021059667048	4.535709468787521	4.535709468787521	1.907560019376557	14.344195623447575	599.6883550797314	3.5750968991418812	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_280_5.ddf	P04	660	540	include
hold	228	614.594433475294	277.6583886378836	336.93604483741035	584.0183556470106	71.90087504304046	1443.9703104436617	14472.199294782626	6.231993577228105	2.047015803742509	5.896326773963113	5.896326773963113	9.014057058523148	56.10836405543296	573.563927377414	4.493873006534827	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_30_5.ddf	P04	660	540	exclude
hold	194.5	612.9421866812353	607.2931002769928	5.649086404242439	607.8236305205995	0.7250444051237548	-25.58054834251624	-1440.1909430132491	6.062461565763151	0.3816172761447101	5.951534732412414	5.951534732412414	1.996008422725468	15.208732573512409	597.4185062466631	4.611566043705646	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_300_5.ddf	P04	660	540	include
hold	194.5	612.8697064352717	607.1825908218711	5.687115613400579	607.8090528981278	0.7280408589431037	-24.36648272649295	-1420.300075640398	6.064618663989614	0.34878250711727343	5.964822849389795	5.964822849389795	1.825852464832737	14.517447050220513	597.3502194346252	4.620577084294531	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_310_5.ddf	P04	660	540	include
hold	194.5	614.1609758776501	609.2298429167101	4.931132960939976	609.7921698423353	0.6675051998188382	-21.172719723176087	-1545.9563078850351	4.761687111389529	0.347938074691001	4.660960114898286	4.660960114898286	1.820136592721834	13.977121779513269	599.5601639501684	3.677209283434927	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_320_5.ddf	P04	660	540	include
hold	194.5	616.2705212777502	607.084923377405	9.185597900345217	607.6953601559968	1.1107799884190948	-44.69228037944213	-1542.5080071104276	6.234756850025259	0.5472036103165028	6.0767378338110865	6.0767378338110865	2.8627992595839	22.084490604715512	597.607110687142	5.508488244027061	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_330_5.ddf	P04	660	540	include
hold	194.5	617.0289161840001	606.6335069007423	10.395409283257775	607.5656124743961	1.2685300192651692	-49.790260496674	-1708.1546293254632	6.509096674088424	0.9314131497220028	6.232803365518026	6.232803365518026	4.850521184498946	28.87696251058358	597.514456778185	5.832229954499633	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_360_5.ddf	P04	660	540	include
hold	194	615.6391832828702	606.591958796745	9.047224486125288	607.3039533595405	1.1182831884280655	-42.838126094159264	-1473.4837960768346	6.531822396667821	0.6141120533999622	6.354261405739594	6.354261405739594	3.219559427980779	24.184510684598592	597.0759921900504	5.338874601364537	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_370_5.ddf	P04	660	540	include
hold	194.5	618.3744610782235	607.282297525026	11.092163553197452	608.2099409942998	1.3677421414489404	-52.643518265467016	-1725.6806194675391	6.03064431932652	0.832723610206763	5.785960468485084	5.785960468485084	4.346914858666026	29.849574466224382	598.5431231534752	6.104660735681948	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_400_5.ddf	P04	660	540	include
hold	194	617.3303172550854	606.6917283691511	10.638588885934382	607.4203592596549	1.312771205145096	-51.95382204041144	-1694.6928411312	6.510137718475185	0.6733934397681489	6.325197485983863	6.325197485983863	3.5359800572763307	28.709362744194777	597.4290326379361	5.8701932394626235	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_410_5.ddf	P04	660	540	include
hold	194	615.036393537796	607.0092612620545	8.027132275741565	607.7005891953589	0.9553687800023796	-36.99663786474024	-1369.911863182324	6.246469417771436	0.5944317486930624	6.061904925594395	6.061904925594395	3.105416057192836	19.1433488618884	597.6168575991013	5.382908808109328	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_440_5.ddf	P04	660	540	include
hold	194	614.981476157252	606.8396054863215	8.14187067093053	607.6309552791209	0.9642323287559962	-37.81974059394172	-1388.4425643082068	6.2597056934081055	0.5252852652458779	6.102326082995136	6.102326082995136	2.750924345795858	19.53904002283302	597.5179440438476	5.413868056919981	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_460_5.ddf	P04	660	540	include
hold	194	615.62371811821	606.5917512371168	9.03196688109324	607.7175725163415	1.2818991451559802	-41.6956219653498	-1321.3824103854677	6.529231611408809	1.4270353600171104	6.123581389969669	6.123581389969669	7.42411465291274	33.9098799488351	597.5661619745988	5.23656673294509	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_470_5.ddf	P04	660	540	include
hold	194	617.1380685380154	608.2206725900484	8.917395947967066	609.0486364664223	1.0411798506489331	-41.03164396459817	-1498.9280109066383	5.415733501987656	0.6369616835105987	5.218709170315284	5.218709170315284	3.3279600968968777	20.65311067168807	599.1270755071987	4.982121573386251	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_490_5.ddf	P04	660	540	include
hold	227	612.9658937509419	279.66411839314594	333.3017753577959	585.2793436241751	69.16987357221869	1442.796139945504	14300.89494192964	6.275194667664857	2.0415733785556567	5.997826119127411	5.997826119127411	9.032886895233442	76.03517620676925	574.8301898263991	4.632063614895287	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_50_5.ddf	P04	660	540	exclude
hold	194	617.0400015435822	607.4324729434768	9.607528600105413	608.3291058311491	1.2037555485681215	-44.91702048408711	-1528.9841872777288	5.924274996112932	0.7542935655513334	5.693352339531002	5.693352339531002	3.944235842187707	25.720611508351254	598.5134317355761	5.821043072793987	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_500_5.ddf	P04	660	540	include
hold	194	616.6414808644603	606.7040729238018	9.937407940658431	607.7953765977164	1.265491352234958	-47.77100198312208	-1569.621803678274	6.471178557684931	1.3396382559476656	6.011663170016317	6.011663170016317	6.945657025516798	22.584071030703257	597.8907123386379	5.894632945463327	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_520_5.ddf	P04	660	540	include
hold	194	617.0440696859673	606.9473658201165	10.096703865850827	608.0704342294044	1.4496014890292206	-47.28895087557767	-1344.402966472671	6.14846825812789	0.855507358904206	5.927456076713406	5.927456076713406	4.500257007894523	39.58525826255688	598.3200158076542	6.03994170374738	film	600	50	6	04_ddf/--film-shaved-aurora_2022-02-23_16-19-22_P04_600.0_530_5.ddf	P04	660	540	include
